Transaction_date,Brand Name,Sales Value
2020-09-27,Fanta,403
2020-09-27,Sprite,21
2020-09-27,Mountain Dew,438.95
2020-09-28,Coca Cola,5572.15
2020-09-28,Thums Up,993.65
2020-09-28,Mirinda,17337.765
2020-09-28,Fanta,1088.4
2020-09-28,Sprite,117
2020-09-28,Mountain Dew,1339.85
2020-09-29,Coca Cola,6807.7
2020-09-29,Thums Up,2013.1
2020-09-29,Mirinda,11886.515
2020-09-29,Fanta,1219.25
2020-09-29,Sprite,28.2
2020-09-29,Mountain Dew,1634.9
2020-09-30,Coca Cola,6795.2
2020-09-30,Thums Up,3968.7
2020-09-30,Mirinda,16860.229
2020-09-30,Fanta,1101.4
2020-09-30,Sprite,132.5
2020-09-30,Mountain Dew,1754.55
2020-10-01,Coca Cola,6640.2
2020-10-01,Thums Up,1461.2
2020-10-01,Mirinda,28358.91
2020-10-01,Fanta,1099.55
2020-10-01,Sprite,186.75
2020-10-01,Mountain Dew,758.6
2020-10-02,Coca Cola,9442.375
2020-10-02,Thums Up,2670.3
2020-10-02,Mirinda,23670.975
2020-10-02,Fanta,2431.75
2020-10-02,Sprite,111.05
2020-10-02,Mountain Dew,746.25
2020-10-03,Coca Cola,6911.13
2020-10-03,Thums Up,2586.75
2020-10-03,Mirinda,14564.19
2020-10-03,Fanta,1308.7
2020-10-03,Sprite,99
2020-10-03,Mountain Dew,634.65
2020-10-04,Coca Cola,3638.65
2020-10-04,Thums Up,901
2020-10-04,Mirinda,2890.93
2020-10-04,Fanta,412.5
2020-10-04,Mountain Dew,356.9
2020-10-05,Coca Cola,3958.55
2020-10-05,Thums Up,1155.75
2020-10-05,Mirinda,13700.695
2020-10-05,Fanta,551.1
2020-10-05,Sprite,49.95
2020-10-05,Mountain Dew,551.6
2020-10-06,Coca Cola,5421.95
2020-10-06,Thums Up,2359
2020-10-06,Mirinda,41446.147
2020-10-06,Fanta,1833.85
2020-10-06,Sprite,60
2020-10-06,Mountain Dew,920.95
2020-10-07,Coca Cola,7122.26
2020-10-07,Thums Up,1429.4
2020-10-07,Mirinda,13674.037
2020-10-07,Fanta,2011.85
2020-10-07,Sprite,167.5
2020-10-07,Mountain Dew,601.55
2020-10-08,Coca Cola,6112.85
2020-10-08,Thums Up,1525.15
2020-10-08,Mirinda,9863.553
2020-10-08,Fanta,1127.4
2020-10-08,Sprite,122.5
2020-10-08,Mountain Dew,783.95
2020-10-09,Coca Cola,5721.5
2020-10-09,Thums Up,1271.35
2020-10-09,Mirinda,40674.626
2020-10-09,Fanta,1502.65
2020-10-09,Sprite,23.5
2020-10-09,Mountain Dew,469.54
2020-10-10,Coca Cola,5753.9
2020-10-10,Thums Up,1667.825
2020-10-10,Mirinda,47281.485
2020-10-10,Fanta,615.45
2020-10-10,Sprite,89.55
2020-10-10,Mountain Dew,1018.6
2020-10-11,Coca Cola,3238.7
2020-10-11,Thums Up,1281.75
2020-10-11,Mirinda,5434.855
2020-10-11,Fanta,742.75
2020-10-11,Sprite,15
2020-10-11,Mountain Dew,336.25
2020-10-12,Coca Cola,5816.5
2020-10-12,Thums Up,1721.75
2020-10-12,Mirinda,19201.425
2020-10-12,Fanta,2023.45
2020-10-12,Sprite,105
2020-10-12,Mountain Dew,727.5
2020-10-13,Coca Cola,1800
2020-10-13,Thums Up,23041.08
2020-10-13,Mirinda,24100.2
2020-10-13,Fanta,720
2020-10-13,Mountain Dew,1350
2020-10-14,Coca Cola,5324.675
2020-10-14,Thums Up,1237.75
2020-10-14,Mirinda,8697.305
2020-10-14,Fanta,1196.85
2020-10-14,Sprite,66.5
2020-10-14,Mountain Dew,747.85
2020-10-15,Coca Cola,4840.3
2020-10-15,Thums Up,1560.2
2020-10-15,Mirinda,9459.31
2020-10-15,Fanta,1417.25
2020-10-15,Mountain Dew,1040
2020-10-16,Coca Cola,3056.75
2020-10-16,Thums Up,810.25
2020-10-16,Mirinda,8972.225
2020-10-16,Fanta,1036.4
2020-10-16,Sprite,79
2020-10-16,Mountain Dew,632
2020-10-17,Coca Cola,3344.65
2020-10-17,Thums Up,779.2
2020-10-17,Mirinda,4385.354
2020-10-17,Fanta,765.35
2020-10-17,Sprite,0.5
2020-10-17,Mountain Dew,410.95
2020-10-18,Coca Cola,2424.55
2020-10-18,Thums Up,653.05
2020-10-18,Mirinda,3605.721
2020-10-18,Fanta,319.15
2020-10-18,Sprite,25.1
2020-10-18,Mountain Dew,233
2020-10-19,Coca Cola,4912.075
2020-10-19,Thums Up,1483.05
2020-10-19,Mirinda,21766.17
2020-10-19,Fanta,1314.36
2020-10-19,Sprite,32
2020-10-19,Mountain Dew,921.3
2020-10-20,Coca Cola,3818.05
2020-10-20,Thums Up,1256.1
2020-10-20,Mirinda,13612.223
2020-10-20,Fanta,1215.65
2020-10-20,Mountain Dew,930.75
2020-10-21,Coca Cola,2574.95
2020-10-21,Thums Up,846
2020-10-21,Mirinda,5501.3
2020-10-21,Fanta,994.55
2020-10-21,Sprite,27.9
2020-10-21,Mountain Dew,542.2
2020-10-22,Coca Cola,2299.775
2020-10-22,Thums Up,631.6
2020-10-22,Mirinda,6295.16
2020-10-22,Fanta,1393.75
2020-10-22,Sprite,59.5
2020-10-22,Mountain Dew,574.9
2020-10-23,Coca Cola,1772.82
2020-10-23,Thums Up,1384.85
2020-10-23,Mirinda,4222.24
2020-10-23,Fanta,1288.6
2020-10-23,Sprite,7.5
2020-10-23,Mountain Dew,1388.55
2020-10-24,Coca Cola,4858.5
2020-10-24,Thums Up,1858.45
2020-10-24,Mirinda,15803.944
2020-10-24,Fanta,1160.35
2020-10-24,Sprite,4.15
2020-10-24,Mountain Dew,679.15
2020-10-25,Coca Cola,838.2
2020-10-25,Thums Up,208.4
2020-10-25,Mirinda,4942.29
2020-10-25,Fanta,40.5
2020-10-25,Mountain Dew,21
2020-10-26,Coca Cola,270
2020-10-26,Mirinda,113.4
2020-10-26,Mountain Dew,36
2020-10-27,Coca Cola,4654.3
2020-10-27,Thums Up,1489.7
2020-10-27,Mirinda,15106.669
2020-10-27,Fanta,710.7
2020-10-27,Sprite,60
2020-10-27,Mountain Dew,1004.6
2020-10-28,Coca Cola,5234
2020-10-28,Thums Up,2794.7
2020-10-28,Mirinda,9205.97
2020-10-28,Fanta,679.75
2020-10-28,Sprite,50
2020-10-28,Mountain Dew,1287.8
2020-10-30,Coca Cola,8232.95
2020-10-30,Thums Up,3114.3
2020-10-30,Mirinda,14703.481
2020-10-30,Fanta,1101.9
2020-10-30,Sprite,17
2020-10-30,Mountain Dew,1648.5
2020-10-31,Coca Cola,5502.6
2020-10-31,Thums Up,3300.5
2020-10-31,Mirinda,10374.817
2020-10-31,Fanta,1303.1
2020-10-31,Sprite,21
2020-10-31,Mountain Dew,1332.5
2020-11-01,Coca Cola,6032.6
2020-11-01,Thums Up,2718.6
2020-11-01,Mirinda,9583.366
2020-11-01,Fanta,357.25
2020-11-01,Sprite,21
2020-11-01,Mountain Dew,548.5
2020-11-02,Coca Cola,6657.6
2020-11-02,Thums Up,3353.95
2020-11-02,Mirinda,14292.78
2020-11-02,Fanta,1171.75
2020-11-02,Sprite,82
2020-11-02,Mountain Dew,1399.85
2020-11-03,Coca Cola,7466.75
2020-11-03,Thums Up,2746.75
2020-11-03,Mirinda,15549.54
2020-11-03,Fanta,937.35
2020-11-03,Sprite,83.5
2020-11-03,Mountain Dew,1368.15
2020-11-04,Coca Cola,5649.14
2020-11-04,Thums Up,2747.35
2020-11-04,Mirinda,6856.43
2020-11-04,Fanta,1384.55
2020-11-04,Sprite,51.5
2020-11-04,Mountain Dew,601.85
2020-11-05,Coca Cola,5923.7
2020-11-05,Thums Up,1343.35
2020-11-05,Mirinda,7900.84
2020-11-05,Fanta,724
2020-11-05,Sprite,38
2020-11-05,Mountain Dew,581.45
2020-11-06,Coca Cola,5293.85
2020-11-06,Thums Up,2359.15
2020-11-06,Mirinda,15835.69
2020-11-06,Fanta,835.1
2020-11-06,Sprite,27
2020-11-06,Mountain Dew,968.35
2020-11-07,Coca Cola,4768.3
2020-11-07,Thums Up,2395.15
2020-11-07,Mirinda,23403.258
2020-11-07,Fanta,1068.85
2020-11-07,Sprite,21
2020-11-07,Mountain Dew,229.1
2020-11-08,Coca Cola,3309
2020-11-08,Thums Up,996.25
2020-11-08,Mirinda,3577.02
2020-11-08,Fanta,752.75
2020-11-08,Mountain Dew,65.5
2020-11-09,Coca Cola,7537
2020-11-09,Thums Up,1603.35
2020-11-09,Mirinda,10609.725
2020-11-09,Fanta,1386.475
2020-11-09,Sprite,52.5
2020-11-09,Mountain Dew,502.45
2020-11-10,Coca Cola,8561.09
2020-11-10,Thums Up,2110.485
2020-11-10,Mirinda,16977.065
2020-11-10,Fanta,2501.55
2020-11-10,Mountain Dew,474.5
2020-11-11,Coca Cola,4745.06
2020-11-11,Thums Up,2193.475
2020-11-11,Mirinda,4771.215
2020-11-11,Fanta,970.25
2020-11-11,Mountain Dew,709.05
2020-11-12,Thums Up,5560.2
2020-11-12,Mirinda,282293.28
2020-11-12,Mountain Dew,180
2020-11-13,Coca Cola,6044.075
2020-11-13,Thums Up,1532.2
2020-11-13,Mirinda,14275.85
2020-11-13,Fanta,1266.15
2020-11-13,Sprite,19
2020-11-13,Mountain Dew,619.925
2020-11-14,Coca Cola,1925.35
2020-11-14,Thums Up,160
2020-11-14,Mirinda,1846.955
2020-11-14,Fanta,440.75
2020-11-14,Mountain Dew,160.35
2020-11-15,Coca Cola,2211.65
2020-11-15,Thums Up,433
2020-11-15,Mirinda,3192.875
2020-11-15,Fanta,467.4
2020-11-15,Mountain Dew,30.75
2020-11-16,Coca Cola,2425.4
2020-11-16,Thums Up,1198.05
2020-11-16,Mirinda,5552.655
2020-11-16,Fanta,800.1
2020-11-16,Sprite,35
2020-11-16,Mountain Dew,199.95
2020-11-17,Coca Cola,6628.95
2020-11-17,Thums Up,1989.45
2020-11-17,Mirinda,19485.91
2020-11-17,Fanta,598.3
2020-11-17,Sprite,21
2020-11-17,Mountain Dew,554.9
2020-11-18,Coca Cola,9513
2020-11-18,Thums Up,96750
2020-11-18,Mirinda,124614
2020-11-18,Fanta,531
2020-11-18,Mountain Dew,32139
2020-11-19,Coca Cola,13345.4
2020-11-19,Thums Up,2035
2020-11-19,Mirinda,12743.595
2020-11-19,Fanta,1043.4
2020-11-19,Sprite,4.3
2020-11-19,Mountain Dew,494.75
2020-11-20,Coca Cola,8586.55
2020-11-20,Thums Up,2028.2
2020-11-20,Mirinda,13237.27
2020-11-20,Fanta,1088.285
2020-11-20,Sprite,99
2020-11-20,Mountain Dew,1165.05
2020-11-21,Coca Cola,5950.9
2020-11-21,Thums Up,2751.1
2020-11-21,Mirinda,11159.735
2020-11-21,Fanta,1973.4
2020-11-21,Sprite,76
2020-11-21,Mountain Dew,2489.35
2020-11-22,Coca Cola,3197.9
2020-11-22,Thums Up,997.4
2020-11-22,Mirinda,7503.11
2020-11-22,Fanta,249.25
2020-11-22,Sprite,35
2020-11-22,Mountain Dew,84.25
2020-11-23,Coca Cola,7093.15
2020-11-23,Thums Up,1199.3
2020-11-23,Mirinda,6213.005
2020-11-23,Fanta,2306.45
2020-11-23,Sprite,275
2020-11-23,Mountain Dew,772.825
2020-11-24,Coca Cola,7129.3
2020-11-24,Thums Up,1025.75
2020-11-24,Mirinda,11894.955
2020-11-24,Fanta,1090.5
2020-11-24,Sprite,2.5
2020-11-24,Mountain Dew,546.25
2020-11-25,Coca Cola,8048.8
2020-11-25,Thums Up,1072.85
2020-11-25,Mirinda,12208.895
2020-11-25,Fanta,1920.25
2020-11-25,Sprite,22
2020-11-25,Mountain Dew,547.75
2020-11-26,Coca Cola,9572.75
2020-11-26,Thums Up,1069.65
2020-11-26,Mirinda,10502.235
2020-11-26,Fanta,863.25
2020-11-26,Sprite,32
2020-11-26,Mountain Dew,848
2020-11-27,Coca Cola,8431.965
2020-11-27,Thums Up,2490.2
2020-11-27,Mirinda,9248.032
2020-11-27,Fanta,1463.75
2020-11-27,Sprite,72
2020-11-27,Mountain Dew,494
2020-11-28,Coca Cola,9227.16
2020-11-28,Thums Up,1717.1
2020-11-28,Mirinda,14118.755
2020-11-28,Fanta,2004.25
2020-11-28,Sprite,1
2020-11-28,Mountain Dew,617.66
2020-11-29,Coca Cola,3684.1
2020-11-29,Thums Up,410.35
2020-11-29,Mirinda,2879.12
2020-11-29,Fanta,947.8
2020-11-29,Sprite,34.5
2020-11-29,Mountain Dew,227.65
2020-11-30,Coca Cola,12787.6
2020-11-30,Thums Up,2292.45
2020-11-30,Mirinda,18080.94
2020-11-30,Fanta,1825.2
2020-11-30,Sprite,31
2020-11-30,Mountain Dew,1330.9
2020-12-01,Coca Cola,12559.8
2020-12-01,Thums Up,2594.85
2020-12-01,Mirinda,17422
2020-12-01,Fanta,2111.66
2020-12-01,Sprite,65
2020-12-01,Mountain Dew,529.75
2020-12-02,Coca Cola,9524.25
2020-12-02,Thums Up,2096.7
2020-12-02,Mirinda,19685.41
2020-12-02,Fanta,2025.75
2020-12-02,Sprite,113
2020-12-02,Mountain Dew,982
2020-12-03,Coca Cola,9986.4
2020-12-03,Thums Up,955.05
2020-12-03,Mirinda,32070.65
2020-12-03,Fanta,1506
2020-12-03,Sprite,164
2020-12-03,Mountain Dew,1502.75
2020-12-04,Coca Cola,8377.965
2020-12-04,Thums Up,2423.55
2020-12-04,Mirinda,23816.295
2020-12-04,Fanta,2928
2020-12-04,Sprite,381.5
2020-12-04,Mountain Dew,462.25
2020-12-05,Coca Cola,6519.45
2020-12-05,Thums Up,1929.3
2020-12-05,Mirinda,11710.555
2020-12-05,Fanta,2173.55
2020-12-05,Sprite,10
2020-12-05,Mountain Dew,990.25
2020-12-06,Coca Cola,2574.25
2020-12-06,Thums Up,1662.95
2020-12-06,Mirinda,5901.765
2020-12-06,Fanta,648.25
2020-12-06,Sprite,9.5
2020-12-06,Mountain Dew,234.4
2020-12-07,Coca Cola,6313.525
2020-12-07,Thums Up,1903.1
2020-12-07,Mirinda,13245.185
2020-12-07,Fanta,1855.25
2020-12-07,Sprite,58
2020-12-07,Mountain Dew,688.25
2020-12-08,Coca Cola,4780.2
2020-12-08,Thums Up,1947.45
2020-12-08,Mirinda,12973.845
2020-12-08,Fanta,1783.01
2020-12-08,Sprite,75
2020-12-08,Mountain Dew,705.4
2020-12-09,Coca Cola,12924.5
2020-12-09,Thums Up,1965.3
2020-12-09,Mirinda,10262.43
2020-12-09,Fanta,1529.15
2020-12-09,Sprite,50
2020-12-09,Mountain Dew,773
2020-12-10,Coca Cola,7242.55
2020-12-10,Thums Up,2949.3
2020-12-10,Mirinda,10675.613
2020-12-10,Fanta,1769.85
2020-12-10,Sprite,28
2020-12-10,Mountain Dew,2221.5
2020-12-11,Coca Cola,6080.3
2020-12-11,Thums Up,1656.75
2020-12-11,Mirinda,7785.65
2020-12-11,Fanta,1568.7
2020-12-11,Sprite,57.5
2020-12-11,Mountain Dew,657.95
2020-12-12,Coca Cola,3692.6
2020-12-12,Thums Up,1036.8
2020-12-12,Mirinda,9230.235
2020-12-12,Fanta,2030.75
2020-12-12,Sprite,3
2020-12-12,Mountain Dew,1537.7
2020-12-13,Coca Cola,1896.5
2020-12-13,Thums Up,760.4
2020-12-13,Mirinda,6004.505
2020-12-13,Fanta,947.25
2020-12-13,Mountain Dew,84
2020-12-14,Coca Cola,6874.75
2020-12-14,Thums Up,1335.9
2020-12-14,Mirinda,14347.396
2020-12-14,Fanta,1716.9
2020-12-14,Sprite,97.5
2020-12-14,Mountain Dew,1328.12
2020-12-15,Coca Cola,7402.3
2020-12-15,Thums Up,1878.5
2020-12-15,Mirinda,20224.021
2020-12-15,Fanta,2998.5
2020-12-15,Sprite,10
2020-12-15,Mountain Dew,1376.1
2020-12-16,Coca Cola,11914.55
2020-12-16,Thums Up,1359.3
2020-12-16,Mirinda,28931.445
2020-12-16,Fanta,1428.75
2020-12-16,Sprite,32
2020-12-16,Mountain Dew,1439.05
2020-12-17,Coca Cola,9398.6
2020-12-17,Thums Up,1335.45
2020-12-17,Mirinda,26584.88
2020-12-17,Fanta,1444.45
2020-12-17,Sprite,91
2020-12-17,Mountain Dew,1227.99
2020-12-18,Coca Cola,7016.65
2020-12-18,Thums Up,1474.6
2020-12-18,Mirinda,11381.117
2020-12-18,Fanta,1572.7
2020-12-18,Mountain Dew,813.35
2020-12-19,Coca Cola,7332.9
2020-12-19,Thums Up,1627.5
2020-12-19,Mirinda,25505.94
2020-12-19,Fanta,1295.35
2020-12-19,Sprite,25
2020-12-19,Mountain Dew,1560.25
2020-12-20,Coca Cola,2378.345
2020-12-20,Thums Up,428.75
2020-12-20,Mirinda,5125.395
2020-12-20,Fanta,622.75
2020-12-20,Sprite,15
2020-12-20,Mountain Dew,230.45
2020-12-21,Coca Cola,7734.1
2020-12-21,Thums Up,1643.8
2020-12-21,Mirinda,12434.635
2020-12-21,Fanta,1833.35
2020-12-21,Sprite,196.4
2020-12-21,Mountain Dew,798.5
2020-12-22,Coca Cola,11557.3
2020-12-22,Thums Up,2521.85
2020-12-22,Mirinda,10545.045
2020-12-22,Fanta,1868.85
2020-12-22,Sprite,70.5
2020-12-22,Mountain Dew,760.35
2020-12-23,Coca Cola,12244.65
2020-12-23,Thums Up,2366.85
2020-12-23,Mirinda,16251.2
2020-12-23,Fanta,5488.3
2020-12-23,Sprite,194.5
2020-12-23,Mountain Dew,1471.65
2020-12-24,Coca Cola,14337.9
2020-12-24,Thums Up,2213.75
2020-12-24,Mirinda,28644.179
2020-12-24,Fanta,3992.7
2020-12-24,Sprite,70
2020-12-24,Mountain Dew,2898.9
2020-12-25,Coca Cola,9672.825
2020-12-25,Thums Up,1915
2020-12-25,Mirinda,15378.89
2020-12-25,Fanta,4060.775
2020-12-25,Sprite,66.75
2020-12-25,Mountain Dew,2084.65
2020-12-26,Coca Cola,7952.925
2020-12-26,Thums Up,1907.65
2020-12-26,Mirinda,10440.124
2020-12-26,Fanta,3089
2020-12-26,Sprite,119.7
2020-12-26,Mountain Dew,1990.625
2020-12-27,Coca Cola,4024.6
2020-12-27,Thums Up,721.3
2020-12-27,Mirinda,4109.22
2020-12-27,Fanta,727.3
2020-12-27,Sprite,21.5
2020-12-27,Mountain Dew,364.7
2020-12-28,Coca Cola,9469.075
2020-12-28,Thums Up,1286.65
2020-12-28,Mirinda,13453.767
2020-12-28,Fanta,2331.25
2020-12-28,Sprite,51
2020-12-28,Mountain Dew,636.45
2020-12-29,Coca Cola,8298.25
2020-12-29,Thums Up,1542.6
2020-12-29,Mirinda,13659.731
2020-12-29,Fanta,2397.65
2020-12-29,Sprite,57
2020-12-29,Mountain Dew,727.25
2020-12-30,Coca Cola,10813.75
2020-12-30,Thums Up,1972.65
2020-12-30,Mirinda,16924.615
2020-12-30,Fanta,3246.4
2020-12-30,Sprite,156.5
2020-12-30,Mountain Dew,1415.5
2020-12-31,Coca Cola,8700.45
2020-12-31,Thums Up,1764.3
2020-12-31,Mirinda,22379.04
2020-12-31,Fanta,2382.2
2020-12-31,Sprite,276.5
2020-12-31,Mountain Dew,1037.85
2021-01-01,Coca Cola,12610.4
2021-01-01,Thums Up,1764.45
2021-01-01,Mirinda,11924.985
2021-01-01,Fanta,2461.35
2021-01-01,Sprite,179.5
2021-01-01,Mountain Dew,1315.4
2021-01-02,Coca Cola,9721.435
2021-01-02,Thums Up,1616.75
2021-01-02,Mirinda,7711.845
2021-01-02,Fanta,3298.65
2021-01-02,Sprite,519.25
2021-01-02,Mountain Dew,940.35
2021-01-03,Coca Cola,3260.5
2021-01-03,Thums Up,343.5
2021-01-03,Mirinda,1309.33
2021-01-03,Fanta,2386.75
2021-01-03,Sprite,12.5
2021-01-03,Mountain Dew,203.5
2021-01-04,Coca Cola,10474.85
2021-01-04,Thums Up,2297.25
2021-01-04,Mirinda,16894.693
2021-01-04,Fanta,3413.55
2021-01-04,Sprite,132
2021-01-04,Mountain Dew,787.5
2021-01-05,Coca Cola,7640.475
2021-01-05,Thums Up,1625.1
2021-01-05,Mirinda,7993.245
2021-01-05,Fanta,4398.8
2021-01-05,Sprite,173
2021-01-05,Mountain Dew,598
2021-01-06,Coca Cola,5393.975
2021-01-06,Thums Up,789.4
2021-01-06,Mirinda,5933.555
2021-01-06,Fanta,2175.95
2021-01-06,Sprite,90
2021-01-06,Mountain Dew,504.1
2021-01-07,Coca Cola,5346.2
2021-01-07,Thums Up,1314.65
2021-01-07,Mirinda,7787.89
2021-01-07,Fanta,1915.2
2021-01-07,Sprite,66.35
2021-01-07,Mountain Dew,1438.45
2021-01-08,Coca Cola,12407.98
2021-01-08,Thums Up,869.75
2021-01-08,Mirinda,10755.166
2021-01-08,Fanta,3975.75
2021-01-08,Sprite,90
2021-01-08,Mountain Dew,1548.7
2021-01-09,Coca Cola,8566.155
2021-01-09,Thums Up,1009.45
2021-01-09,Mirinda,13528.605
2021-01-09,Fanta,4550.95
2021-01-09,Sprite,258.5
2021-01-09,Mountain Dew,869.3
2021-01-10,Coca Cola,1538.7
2021-01-10,Thums Up,393.45
2021-01-10,Mirinda,4411.51
2021-01-10,Fanta,1068.5
2021-01-10,Sprite,5
2021-01-10,Mountain Dew,59.1
2021-01-11,Coca Cola,7306.25
2021-01-11,Thums Up,999.85
2021-01-11,Mirinda,13363.065
2021-01-11,Fanta,2318.4
2021-01-11,Sprite,83
2021-01-11,Mountain Dew,707.75
2021-01-12,Coca Cola,9610.55
2021-01-12,Thums Up,964.55
2021-01-12,Mirinda,14180.542
2021-01-12,Fanta,1325
2021-01-12,Sprite,16.4
2021-01-12,Mountain Dew,522.25
2021-01-13,Coca Cola,9625.15
2021-01-13,Thums Up,2223.35
2021-01-13,Mirinda,7519.38
2021-01-13,Fanta,1581.3
2021-01-13,Sprite,173.5
2021-01-13,Mountain Dew,987.68
2021-01-14,Coca Cola,7625.025
2021-01-14,Thums Up,1434.25
2021-01-14,Mirinda,12037.44
2021-01-14,Fanta,2111.5
2021-01-14,Sprite,41
2021-01-14,Mountain Dew,1001
2021-01-15,Coca Cola,7553.085
2021-01-15,Thums Up,1948.05
2021-01-15,Mirinda,14244.495
2021-01-15,Fanta,1949
2021-01-15,Sprite,45
2021-01-15,Mountain Dew,391.5
2021-01-16,Coca Cola,8922.6
2021-01-16,Thums Up,1799.1
2021-01-16,Mirinda,7206.99
2021-01-16,Fanta,2827
2021-01-16,Sprite,244.8
2021-01-16,Mountain Dew,712.25
2021-01-17,Coca Cola,5393.8
2021-01-17,Thums Up,1253.25
2021-01-17,Mirinda,4100.17
2021-01-17,Fanta,1119.2
2021-01-17,Mountain Dew,641.2
2021-01-18,Coca Cola,8804.45
2021-01-18,Thums Up,2774.35
2021-01-18,Mirinda,9725.185
2021-01-18,Fanta,1991.85
2021-01-18,Sprite,51
2021-01-18,Mountain Dew,1000
2021-01-19,Coca Cola,10992.15
2021-01-19,Thums Up,1495.9
2021-01-19,Mirinda,13359.39
2021-01-19,Fanta,2342.5
2021-01-19,Sprite,70.15
2021-01-19,Mountain Dew,812.1
2021-01-20,Coca Cola,9151.7
2021-01-20,Thums Up,1921.085
2021-01-20,Mirinda,10969.775
2021-01-20,Fanta,4142.75
2021-01-20,Sprite,77.5
2021-01-20,Mountain Dew,1467.35
2021-01-21,Coca Cola,13282.86
2021-01-21,Thums Up,3006.55
2021-01-21,Mirinda,9752.305
2021-01-21,Fanta,3705.05
2021-01-21,Sprite,32.75
2021-01-21,Mountain Dew,1164.5
2021-01-22,Coca Cola,10815.023
2021-01-22,Thums Up,4072.25
2021-01-22,Mirinda,9995.479
2021-01-22,Fanta,3123.3
2021-01-22,Sprite,41.5
2021-01-22,Mountain Dew,970.483
2021-01-23,Coca Cola,10721.1
2021-01-23,Thums Up,2571.8
2021-01-23,Mirinda,13098.365
2021-01-23,Fanta,2285.3
2021-01-23,Sprite,6
2021-01-23,Mountain Dew,2087.6
2021-01-24,Coca Cola,2463.15
2021-01-24,Thums Up,630.5
2021-01-24,Mirinda,1626.815
2021-01-24,Fanta,703.2
2021-01-24,Sprite,30
2021-01-24,Mountain Dew,386.7
2021-01-25,Coca Cola,10692.8
2021-01-25,Thums Up,4131.4
2021-01-25,Mirinda,10523.388
2021-01-25,Fanta,4238.45
2021-01-25,Sprite,93
2021-01-25,Mountain Dew,1563
2021-01-26,Coca Cola,6959.975
2021-01-26,Thums Up,779.94
2021-01-26,Mirinda,5835.7
2021-01-26,Fanta,1752.5
2021-01-26,Sprite,42
2021-01-26,Mountain Dew,658.8
2021-01-27,Coca Cola,8935.8
2021-01-27,Thums Up,2041.95
2021-01-27,Mirinda,14248.88
2021-01-27,Fanta,2046.2
2021-01-27,Sprite,88.5
2021-01-27,Mountain Dew,795.6
2021-01-28,Coca Cola,9698.35
2021-01-28,Thums Up,1245.85
2021-01-28,Mirinda,7625.98
2021-01-28,Fanta,2336.55
2021-01-28,Sprite,227.5
2021-01-28,Mountain Dew,2567.25
2021-01-29,Coca Cola,11338.55
2021-01-29,Thums Up,1252.05
2021-01-29,Mirinda,17260.24
2021-01-29,Fanta,2271.5
2021-01-29,Sprite,362
2021-01-29,Mountain Dew,5077.68
2021-01-30,Coca Cola,12298.577
2021-01-30,Thums Up,1391.65
2021-01-30,Mirinda,10243.261
2021-01-30,Fanta,2006.3
2021-01-30,Sprite,441.5
2021-01-30,Mountain Dew,2698.7
2021-01-31,Coca Cola,4244.05
2021-01-31,Thums Up,774.2
2021-01-31,Mirinda,4630.792
2021-01-31,Fanta,879.7
2021-01-31,Sprite,109
2021-01-31,Mountain Dew,1001.5
2021-02-01,Coca Cola,19538.3
2021-02-01,Thums Up,1665.95
2021-02-01,Mirinda,10529.98
2021-02-01,Fanta,2356.65
2021-02-01,Sprite,57.75
2021-02-01,Mountain Dew,2512.95
2021-02-02,Coca Cola,12642.85
2021-02-02,Thums Up,1740.8
2021-02-02,Mirinda,10874.245
2021-02-02,Fanta,4914.225
2021-02-02,Sprite,125.5
2021-02-02,Mountain Dew,2795.9
2021-02-03,Coca Cola,7195.75
2021-02-03,Thums Up,2116.4
2021-02-03,Mirinda,18463.721
2021-02-03,Fanta,2726.6
2021-02-03,Sprite,223.25
2021-02-03,Mountain Dew,1228.55
2021-02-04,Coca Cola,8343.775
2021-02-04,Thums Up,3561.99
2021-02-04,Mirinda,20427.19
2021-02-04,Fanta,2841.765
2021-02-04,Sprite,582
2021-02-04,Mountain Dew,1386.05
2021-02-05,Coca Cola,10835.625
2021-02-05,Thums Up,1275
2021-02-05,Mirinda,15213.955
2021-02-05,Fanta,1648.05
2021-02-05,Sprite,175.5
2021-02-05,Mountain Dew,1526.95
2021-02-06,Coca Cola,12758.6
2021-02-06,Thums Up,1211.68
2021-02-06,Mirinda,9076.46
2021-02-06,Fanta,2562.6
2021-02-06,Sprite,484.5
2021-02-06,Mountain Dew,1204.95
2021-02-07,Coca Cola,5285.6
2021-02-07,Thums Up,317.9
2021-02-07,Mirinda,3281.54
2021-02-07,Fanta,654.775
2021-02-07,Sprite,178
2021-02-07,Mountain Dew,165.95
2021-02-10,Coca Cola,13346.95
2021-02-10,Thums Up,3130.45
2021-02-10,Mirinda,11853.315
2021-02-10,Fanta,2070.6
2021-02-10,Sprite,81
2021-02-10,Mountain Dew,3980.75
2021-02-11,Coca Cola,12852.4
2021-02-11,Thums Up,3969.75
2021-02-11,Mirinda,9349.484
2021-02-11,Fanta,3780.05
2021-02-11,Sprite,111.5
2021-02-11,Mountain Dew,2335.15
2021-02-12,Coca Cola,17133.445
2021-02-12,Thums Up,2693.75
2021-02-12,Mirinda,14702.083
2021-02-12,Fanta,2288.25
2021-02-12,Sprite,232
2021-02-12,Mountain Dew,1542.5
2021-02-13,Coca Cola,9856.9
2021-02-13,Thums Up,2014.55
